ZCTA5,LANDSQMT,POPULATION
95637,54635119,370
95638,203809770,2255
95639,11775487,283
95640,298901716,11353
95641,115564042,1986
95642,171575200,7164
95645,331528885,2037
95646,9934019,158
95648,366503117,47354
95650,63888285,12447
95651,30057290,637
95652,9776107,739
95653,13333351,527
95655,24531691,4314
95658,64231827,6285
95659,129554142,702
95660,16152210,30714
95661,23314549,29791
95662,28154331,31558
95663,20680794,2377
95664,97732414,1380
95665,52698565,4426
95666,144277374,5336
95667,448627560,36726
95668,156973092,815
95669,228749899,2443
95670,32514204,52973
95672,58455805,4773
95673,42005044,15455
95674,83001111,935
95675,1785214,381
95677,22938022,23333
95678,28131203,41192
95679,118879306,55
95680,5206956,146
95681,44663142,1226
95682,210189667,29114
95683,235100708,6180
95684,376578972,3422
95685,127699901,4680
95686,70581553,1405
95687,112718088,65096
95688,210272010,34379
95689,71920341,1244
95690,148353474,2533
95691,107541255,34737
95692,140536860,4769
95693,162731619,6758
95694,386439555,9156
95695,368191217,37946
95697,600030,425
95698,111340391,236
95699,10517828,154
95701,86311664,983
95703,11528523,897
95709,57840036,4772
95713,184443496,9495
95714,8708468,382
95715,67483834,115
95717,26466649,231
95720,313595788,157
95721,32453168,37
95722,28297792,4585
95724,3095249,27
95726,192441900,8842
95728,32165502,386
95735,56102495,68
95736,649432,240
95742,128909075,7749
95746,45732364,21460
95747,120747938,51870
95757,156578023,40222
95758,33222381,60435
95762,106934855,38797
95765,32091508,33974
95776,239384437,21902
95811,7212901,7595
95814,3616899,9922
95815,20324446,24680
95816,5301362,15579
95817,5933955,13534
95818,9948048,19811
95819,8760910,17141
95820,13453303,34480
95821,18522331,33550
95822,21875767,42347
95823,30571490,73985
95824,10518257,30221
95825,12243232,31084
95826,29842945,36628
95827,19712471,20269
95828,31896927,57862
95829,53827168,24755
95830,33598959,934
95831,18097102,41321
95832,21414053,11924
95833,20065426,37293
95834,25884200,25899
95835,23201611,35936
95837,46760394,315
95838,23480746,36764
95841,10556566,19448
95842,10143467,31806
95843,16701380,45048
95864,16615455,22447
95901,509066137,31314
95903,37588823,1732
95910,88769698,86
95912,467603992,4685
95914,37956907,578
95915,58437101,44
95916,250762126,1441
95917,178476123,3155
95918,178954698,2339
95919,64005512,1378
95920,178912999,274
95922,162584164,687
95923,25726097,58
95925,86279365,295
95926,19815814,37725
95928,356254048,36511
95930,43400977,69
95932,321650643,7718
95934,53855943,274
95935,61125450,631
95936,271773214,352
95937,131729796,1491
95938,186139046,3787
95939,792186963,604
95941,40926158,563
95942,144775404,1301
95943,163942688,879
95944,130825651,46
95945,166352193,25199
95946,108456907,9790
95947,338095439,1899
95948,202076977,10810
95949,361463789,19741
95950,132069187,569
95951,47587859,2601
95953,294620010,10718
95954,183961862,12251
95955,318560903,1517
95956,175421696,401
95957,180934757,761
95959,642106455,17838
95960,125062066,796
95961,118575036,26510
95962,76947527,1567
95963,791684843,15493
95965,829307201,20384
95966,476725215,30643
95968,4008182,1412
95969,152881285,27549
95970,121264527,530
95971,262028573,5970
95973,861956753,31957
95974,21744218,8
95975,24218351,1769
95977,101350964,1678
95978,16390482,143
95979,736641676,597
95981,106424267,97
95982,114902241,3221
95983,305392204,428
95984,85943976,120
95986,21257292,162
95987,866928944,5992
95988,804260340,8857
95991,105482089,40593
95993,221499871,36067
96001,227797024,33865
96002,78346896,33298
96003,615250597,44461
96006,418524842,557
96007,335549415,22841
96008,94129012,1231
96009,570891928,569
96010,1041435918,239
96011,826335814,218
96013,595068978,4212
96014,343767195,211
96015,626722760,465
96016,109061797,366
96017,378404137,171
96019,28334829,10082
96020,103725698,2416
96021,617955662,16097
96022,626871170,15768
96023,646989271,1240
96024,462527066,1145
96025,237536436,2310
96027,1233590146,2227
96028,433264243,1464
96029,90316097,124
96031,917917096,158
96032,1179820395,2407
96033,366782602,432
96034,286030393,294
96035,119034439,3324
96037,10391119,308
96038,46183849,589
96039,1613739881,1251
96040,319038217,341
96041,852284465,2747
96044,364904363,1022
96046,464561213,304
96047,533303697,1004
96048,397572844,736
96049,41030624,95
96050,740074878,414
96051,801678065,1139
96052,199642870,1460
96054,330848756,366
96055,163727579,3935
96056,873654746,1642
96057,819170056,1355
96058,1126445144,798
96059,203136347,688
96061,106913157,36
96062,188849980,1105
96063,31030922,125
96064,1240888485,4574
96065,219507209,357
96067,351861118,7165
96068,103808797,183
96069,229493517,982
96071,207637746,125
96073,115302061,4082
96074,259310706,260
96075,178155066,369
96076,536253682,166
96080,1585623463,28764
96084,272767503,625
96085,193310678,85
96086,664958042,338
96087,202673338,600
96088,408067687,4506
96090,2660998,421
96091,1171223887,699
96092,127912597,496
96093,151923465,4133
96094,640774711,6630
96096,294944136,695
96097,493971895,10031
96101,1513198323,5490
96103,325567919,1725
96104,498525771,748
96105,655846407,527
96106,60594374,479
96107,230266600,1269
96108,512906657,122
96109,512467549,2197
96110,387611636,166
96111,86872470,160
96112,328270939,214
96113,17651025,1000
96114,176017772,3220
96115,257927144,145
96116,650132830,233
96117,846107047,405
96118,525385634,1627
96119,419944622,90
96120,545586369,957
96121,86706921,368
96122,158826906,3883
96123,529518177,48
96124,149405801,326
96125,256197728,258
96126,229753503,215
96128,81364942,752
96129,244527212,261
96130,1242920631,23150
96132,1005942315,119
96133,32925952,110
96134,859230351,2512
96135,86139723,128
96136,383663420,104
96137,125380319,3297
96140,12168154,1170
96141,31061010,744
96142,52338483,1037
96143,14252104,4414
96145,96405205,3161
96146,54220865,1366
96148,3521562,788
96150,320034300,29792
96155,95941522,8
96161,470913694,18451
96701,48976810,40281
96703,48363962,2368
96704,738044815,6505
96705,7534555,2319
96706,44376884,62730
96707,112357835,38817
96708,252370834,10220
96710,99135322,613
96712,53651079,7352
96713,270727956,1990
96714,202854811,1390
96716,278330697,2823
96717,64414694,5555
96719,52869737,1692
96720,775767929,46165
96722,14329414,2484
96725,203066001,3592
96726,77674110,661
96727,325796343,4878
96728,9506021,610
96729,108269994,1303
96730,2739038,1541
96731,50247074,3292
96732,25194958,24816
96734,56282056,50746
96737,333249259,4552
96738,232207177,6609
96740,612314102,33321
96741,71374541,5929
96742,31057797,90
96743,964807461,12160
96744,89310738,54247
96746,132939278,18319
96747,6701950,749
96748,318169468,4503
96749,162781816,17047
96750,483331961,3793
96751,999966,175
96752,10472052,3680
96753,84273594,26892
96754,107406055,4084
96755,150179562,3575
96756,63910818,5190
96757,39793923,758
96759,15433685,457
96760,44922274,3001
96761,200105867,22156
96762,31223935,6419
96763,365360876,3135
96764,114749737,799
96765,2759852,553
96766,219894229,14683
96768,110584449,17668
96769,193525234,464
96770,177285629,691
96771,238259953,8339
96772,835313554,2304
96773,90153110,210
96774,100713102,342
96776,174680995,1490
96777,451246423,1479
96778,696973791,14409
96779,20991444,3088
96780,7722728,557
96781,104379799,1670
96782,45534751,40496
96783,50575781,2060
96785,671699968,2646
96786,212390268,40859
96789,70652605,54129
96790,588725397,8065
96791,96742107,8014
96792,157862934,48519
96793,177902920,29549
96795,28915581,10034
96796,119607241,1881
96797,89107548,72289
96813,8912089,22881
96814,3225550,18721
96815,4963333,31470
96816,25627960,49368
96817,24046929,54628
96818,29818831,50586
96819,56684403,49492
96821,29876667,19856
96822,21239274,45007
96825,29041291,30263
96826,2761968,30842
96850,55919,0
96853,239916,462
96857,1204623,2522
96859,294633,156
96860,866337,1124
96863,73422,52
97001,770309402,229
97002,110754683,5623
97004,113398767,4388
97005,13753498,24906
97006,30429045,63036
97007,69343741,66954
97008,12842365,28969
97009,79232040,7762
97011,15032314,582
97013,147220363,22688
97014,93144802,1288
97015,22817427,19521
97016,596655267,6083
97017,112431927,2922
97018,2086801,1952
97019,152043825,3161
97020,370438,791
97021,636730745,1089
97022,63943512,3722
97023,330220870,9832
97024,9067433,10242
97026,92514022,3815
97027,6560842,12131
97028,98452861,217
97029,628744600,285
97030,19544450,36693
97031,300824949,18375
97032,47422138,5043
97033,464093465,60
97034,19030906,18905
97035,15622261,23912
97037,1411048885,849
97038,323822191,15113
97039,370658047,472
97040,135781351,1244
97041,299173626,2817
97042,58083275,2923
97045,223636091,51359
97048,216238764,6691
97049,398264901,1899
97050,19739692,272
97051,124921285,15957
97053,35787156,3247
97054,124405195,1579
97055,305202087,17350
97056,253285282,11497
97057,1740878,36
97058,894209195,19838
97060,45615227,21226
97062,35971436,27434
97063,337640411,1074
97064,253467506,3464
97065,650122172,676
97067,113145458,2138
97068,58185025,28305
97070,49416053,20957
97071,136001979,28803
97080,55840534,40888
97086,27332885,26010
97089,56370807,11986
97101,143576931,3794
97102,16097941,205
97103,385518656,16859
97106,120968208,4550
97107,36293770,1530
97108,197664162,490
97109,84617192,577
97110,8576262,1284
97111,100468139,3156
97112,271464543,1901
97113,92025411,14155
97114,148385879,4762
97115,30768116,4139
97116,187049817,24104
97117,91061074,679
97118,2642657,775
97119,224255572,4420
97121,10733640,1383
97122,76538236,460
97123,139056722,44537
97124,111580289,48349
97125,13530005,157
97127,2288586,3740
97128,276790005,36141
97130,8110803,710
97131,279184537,2498
97132,161655975,28278
97133,181551172,4000
97134,1230981,175
97135,11110484,861
97136,52966823,1761
97137,108164372,1307
97138,330302808,10021
97140,113286093,23474
97141,575779203,13140
97144,36971896,195
97145,9220211,441
97146,55088190,5905
97147,1881527,408
97148,195370917,3406
97149,66613653,574
97201,5265254,15484
97202,16386465,38762
97203,23113522,31042
97204,643571,1036
97205,2528640,7688
97206,16907018,47596
97208,62888,0
97209,2708461,14950
97210,19527370,10887
97211,18802223,31254
97212,7069219,24126
97213,10475765,29219
97214,7269426,23813
97215,5884275,16375
97216,6569247,15594
97217,33471270,31438
97218,18096964,14561
97219,30448880,38709
97220,18611500,28495
97221,11096367,11630
97222,21915588,34979
97223,29903830,46699
97224,22988207,31122
97225,17094006,24176
97227,3472202,3847
97229,53252948,58217
97230,35935627,39752
97231,166617575,4280
97232,4861503,11472
97233,11705514,39367
97236,20007686,36852
97239,9198334,14150
97266,15655677,33300
97267,18921221,30839
97301,29992208,53518
97302,61042906,37131
97303,64592761,38663
97304,144455524,28454
97305,123507910,40176
97306,86266502,27360
97317,142362501,24355
97321,175265684,24928
97322,161437631,34039
97324,455844985,1126
97325,80396401,6614
97326,379589548,961
97327,180880427,2871
97329,91981050,90
97330,199697439,41472
97331,835604,2408
97333,301750446,21377
97338,279899916,20045
97341,18945144,2325
97342,145284654,267
97343,390605715,434
97344,28608232,1076
97345,98631672,574
97346,79527807,883
97347,111451116,1878
97348,171095461,1625
97350,221327491,182
97351,135852071,10307
97352,113077034,5604
97355,540588254,28613
97357,42409749,253
97358,184428211,2576
97360,59173207,2249
97361,362105612,11258
97362,61855849,4338
97364,811482,446
97365,109817193,10744
97366,26726259,1460
97367,109351510,9416
97368,142287663,3435
97369,8031827,193
97370,375814368,8271
97371,110886540,730
97373,308734,178
97374,330634779,5266
97375,121510278,1252
97376,165556435,1301
97377,123965540,917
97378,300020184,8882
97380,186975792,2449
97381,281842047,14711
97383,113986516,9587
97384,18834,23
97385,105676112,3257
97386,328364501,13567
97388,7069866,888
97389,92344749,1676
97390,285502244,555
97391,243986694,5344
97392,112660054,5191
97394,158153985,4643
97396,134297063,3154
97401,23751176,40521
97402,178923199,50342
97403,11094495,11622
97404,25097986,32255
97405,393448507,44645
97406,305694026,105
97408,129253149,11711
97410,322218296,759
97411,347599360,6953
97412,219113640,521
97413,1396601454,915
97414,70683373,273
97415,385423091,14051
97416,138557870,937
97417,51924124,2439
97419,75807504,1066
97420,616004719,27473
97423,328794544,6809
97424,596218745,17594
97426,208161678,9716
97429,235845707,684
97430,271750147,385
97431,108052892,2335
97434,277130526,928
97435,250742273,2349
97436,254138997,841
97437,57372938,2572
97438,269055680,1191
97439,457221284,14343
97441,40992542,260
97442,216581243,2232
97443,196489425,2232
97444,423009562,5181
97446,315506843,4812
97447,307238188,794
97448,369681256,12244
97449,116076095,1959
97450,216397227,671
97451,106056913,387
97452,55827482,1420
97453,282544104,897
97454,145255337,1337
97455,62194243,2538
97456,235544157,2985
97457,420606568,10208
97458,984420944,4733
97459,264228134,14096
97461,109574556,683
97462,534683685,3938
97463,110245579,3877
97465,237741473,2145
97466,108626649,816
97467,657959902,5339
97469,128506072,2596
97470,447958508,19985
97471,450366700,29100
97473,132795748,328
97476,117464190,217
97477,32304566,36874
97478,421440461,37011
97479,164750102,9505
97480,180023003,379
97481,19175375,679
97484,328200528,235
97486,169276790,714
97487,196144040,8449
97488,266746123,1011
97489,41020039,868
97490,267909534,326
97492,58917399,597
97493,141383958,323
97494,2427984,49
97495,19133281,1450
97496,226149223,7634
97497,381088403,1523
97498,256305088,1814
97499,344618366,1957
97501,137565826,42117
97502,245349937,27694
97503,215917460,10528
97504,121018006,44444
97520,798728371,24469
97522,234586003,658
97523,439250959,6264
97524,802071928,14459
97525,257185436,4601
97526,364950829,34205
97527,614062630,33713
97530,937826393,6916
97531,6602358,522
97532,154337080,2378
97534,261066334,756
97535,8183868,5047
97536,176541998,965
